"event_id","timestamp","principal","auth_mechanism","scope","result","ip"
"AUTH03665","2025-07-21T10:05:35","svc-optimizer","mTLS","campaigns:write","failure","10.96.30.181"
"AUTH03666","2025-08-23T09:52:15","svc-optimizer","APIKey","campaigns:write","failure","10.40.222.70"
"AUTH03667","2025-08-06T18:35:23","svc-optimizer","OIDC","leads:read","expired","10.207.188.158"
"AUTH03668","2025-07-04T09:47:39","svc-optimizer","OIDC","memory:rw","denied","10.40.228.235"
"AUTH03669","2025-06-07T19:32:28","svc-engagement","OIDC","campaigns:write","success","10.145.197.105"
"AUTH03670","2025-05-09T15:23:33","svc-optimizer","mTLS","analytics:read","expired","10.172.146.6"
"AUTH03671","2025-06-11T21:30:16","svc-engagement","mTLS","campaigns:write","failure","10.158.93.100"
"AUTH03672","2025-08-28T02:34:39","svc-engagement","OIDC","leads:read","denied","10.126.35.248"
"AUTH03673","2025-07-21T22:47:14","svc-engagement","APIKey","campaigns:write","denied","10.231.47.251"
"AUTH03674","2025-08-20T04:11:38","analyst-ui","mTLS","campaigns:read","failure","10.193.36.74"
"AUTH03675","2025-08-26T21:15:37","svc-mcp","OIDC","leads:read","success","10.110.53.245"
"AUTH03676","2025-05-20T20:52:51","svc-optimizer","OIDC","campaigns:read","failure","10.5.93.212"
"AUTH03677","2025-05-28T23:41:51","analyst-ui","mTLS","leads:read","expired","10.213.118.199"
"AUTH03678","2025-05-09T03:35:11","svc-mcp","mTLS","leads:write","failure","10.105.96.252"
"AUTH03679","2025-07-09T15:26:06","analyst-ui","APIKey","leads:read","expired","10.38.201.204"
"AUTH03680","2025-08-02T23:06:58","analyst-ui","OIDC","leads:write","expired","10.44.219.233"
"AUTH03681","2025-07-26T01:13:16","analyst-ui","OIDC","memory:rw","failure","10.102.109.11"
"AUTH03682","2025-07-27T23:48:06","svc-optimizer","mTLS","analytics:read","success","10.109.66.95"
"AUTH03683","2025-06-13T07:47:36","svc-engagement","mTLS","campaigns:write","failure","10.107.226.51"
"AUTH03684","2025-08-18T04:09:07","analyst-ui","mTLS","campaigns:read","denied","10.60.153.60"
"AUTH03685","2025-07-17T03:00:58","svc-optimizer","mTLS","campaigns:write","expired","10.52.71.164"
"AUTH03686","2025-07-26T00:25:42","svc-mcp","mTLS","leads:write","success","10.58.250.54"
"AUTH03687","2025-08-02T17:13:24","analyst-ui","mTLS","analytics:read","expired","10.174.54.145"
"AUTH03688","2025-07-13T03:27:20","analyst-ui","mTLS","analytics:read","denied","10.27.100.114"
"AUTH03689","2025-08-23T03:45:58","svc-engagement","APIKey","leads:read","denied","10.146.34.1"
"AUTH03690","2025-05-13T06:24:35","svc-engagement","OIDC","campaigns:read","denied","10.124.75.145"
"AUTH03691","2025-05-08T15:18:39","analyst-ui","mTLS","leads:read","denied","10.238.19.31"
"AUTH03692","2025-07-30T10:56:48","analyst-ui","APIKey","campaigns:read","expired","10.126.23.45"
"AUTH03693","2025-07-21T15:04:36","svc-engagement","mTLS","campaigns:read","denied","10.169.48.90"
"AUTH03694","2025-06-28T22:28:05","svc-mcp","APIKey","memory:rw","failure","10.104.205.184"
"AUTH03695","2025-08-07T09:07:43","svc-engagement","OIDC","memory:rw","failure","10.13.153.210"
"AUTH03696","2025-05-23T05:18:23","svc-mcp","APIKey","leads:read","expired","10.125.56.6"
"AUTH03697","2025-05-23T22:40:14","svc-engagement","OIDC","analytics:read","denied","10.49.35.80"
"AUTH03698","2025-05-08T11:56:51","analyst-ui","APIKey","campaigns:write","expired","10.9.140.102"
"AUTH03699","2025-08-07T09:40:15","analyst-ui","OIDC","leads:read","denied","10.113.183.21"
"AUTH03700","2025-07-27T06:04:39","analyst-ui","OIDC","campaigns:write","success","10.253.167.54"
"AUTH03701","2025-06-13T00:11:29","svc-mcp","APIKey","leads:read","failure","10.79.96.171"
"AUTH03702","2025-07-16T23:13:49","svc-mcp","APIKey","analytics:read","denied","10.127.7.203"
"AUTH03703","2025-08-13T20:31:19","svc-optimizer","mTLS","leads:read","success","10.248.196.32"
"AUTH03704","2025-06-30T05:07:27","svc-engagement","mTLS","campaigns:read","failure","10.91.207.109"
"AUTH03705","2025-06-16T15:56:41","analyst-ui","mTLS","leads:read","denied","10.15.255.14"
"AUTH03706","2025-07-04T10:10:17","analyst-ui","mTLS","leads:write","failure","10.231.241.116"
"AUTH03707","2025-07-28T08:25:30","svc-optimizer","OIDC","leads:write","failure","10.36.70.99"
"AUTH03708","2025-08-20T02:51:29","svc-optimizer","mTLS","memory:rw","denied","10.23.123.243"
"AUTH03709","2025-06-13T15:32:02","svc-optimizer","APIKey","leads:write","denied","10.100.74.60"
"AUTH03710","2025-05-15T18:51:32","svc-engagement","APIKey","campaigns:write","expired","10.249.245.242"
"AUTH03711","2025-05-26T07:19:59","analyst-ui","mTLS","analytics:read","expired","10.146.44.178"
"AUTH03712","2025-07-21T17:35:57","svc-engagement","OIDC","leads:write","failure","10.194.55.47"
"AUTH03713","2025-07-22T20:45:09","svc-optimizer","mTLS","campaigns:read","denied","10.249.117.154"
"AUTH03714","2025-06-19T06:20:03","svc-optimizer","mTLS","analytics:read","expired","10.173.131.217"
"AUTH03715","2025-07-22T18:23:07","analyst-ui","mTLS","campaigns:read","expired","10.159.119.218"
"AUTH03716","2025-06-22T03:38:41","analyst-ui","APIKey","campaigns:write","success","10.131.184.93"
"AUTH03717","2025-07-30T19:46:59","analyst-ui","OIDC","leads:read","failure","10.123.166.6"
"AUTH03718","2025-08-28T02:16:13","analyst-ui","APIKey","leads:write","denied","10.182.244.138"
"AUTH03719","2025-08-06T14:49:33","svc-engagement","OIDC","campaigns:write","denied","10.201.137.96"
"AUTH03720","2025-05-22T20:34:39","svc-mcp","OIDC","leads:write","failure","10.14.50.177"
"AUTH03721","2025-05-16T04:39:35","svc-engagement","mTLS","campaigns:read","expired","10.185.95.212"
"AUTH03722","2025-08-27T19:03:34","analyst-ui","OIDC","campaigns:read","failure","10.115.8.111"
"AUTH03723","2025-07-01T23:20:31","svc-optimizer","APIKey","leads:read","failure","10.177.181.144"
"AUTH03724","2025-06-04T10:31:21","svc-mcp","mTLS","leads:read","denied","10.132.49.170"
"AUTH03725","2025-07-25T17:35:54","svc-mcp","mTLS","campaigns:read","failure","10.172.252.38"
"AUTH03726","2025-08-01T03:57:11","svc-optimizer","OIDC","memory:rw","failure","10.106.50.231"
"AUTH03727","2025-07-07T22:06:17","svc-mcp","APIKey","campaigns:write","expired","10.238.215.120"
"AUTH03728","2025-06-16T09:46:25","svc-mcp","mTLS","campaigns:write","success","10.165.77.167"
"AUTH03729","2025-05-14T02:13:08","svc-engagement","APIKey","memory:rw","expired","10.250.120.192"
"AUTH03730","2025-08-12T18:07:41","svc-engagement","mTLS","leads:write","expired","10.113.245.152"
"AUTH03731","2025-05-27T05:01:19","svc-optimizer","OIDC","campaigns:write","denied","10.153.122.146"
"AUTH03732","2025-07-03T12:19:22","svc-mcp","APIKey","leads:write","success","10.184.70.138"
"AUTH03733","2025-08-17T15:20:01","analyst-ui","APIKey","campaigns:read","success","10.159.255.66"
"AUTH03734","2025-08-04T13:20:39","svc-mcp","mTLS","memory:rw","expired","10.211.27.150"
"AUTH03735","2025-08-15T21:17:17","analyst-ui","OIDC","analytics:read","denied","10.227.80.35"
"AUTH03736","2025-06-16T04:36:01","svc-optimizer","mTLS","campaigns:write","expired","10.245.29.226"
"AUTH03737","2025-07-27T12:10:54","svc-optimizer","OIDC","campaigns:write","expired","10.14.55.28"
"AUTH03738","2025-08-23T00:28:39","analyst-ui","mTLS","leads:write","failure","10.134.170.244"
"AUTH03739","2025-07-19T06:27:45","svc-optimizer","OIDC","leads:write","denied","10.194.63.13"
"AUTH03740","2025-07-18T17:33:53","svc-optimizer","OIDC","campaigns:write","denied","10.60.135.124"
"AUTH03741","2025-05-01T06:06:55","svc-engagement","APIKey","campaigns:read","failure","10.152.223.235"
"AUTH03742","2025-08-10T02:25:05","analyst-ui","APIKey","memory:rw","failure","10.254.165.194"
"AUTH03743","2025-08-19T08:57:33","svc-optimizer","APIKey","campaigns:write","expired","10.163.57.244"
"AUTH03744","2025-07-24T11:48:35","svc-engagement","OIDC","analytics:read","expired","10.54.192.215"
"AUTH03745","2025-08-02T12:35:09","analyst-ui","mTLS","analytics:read","expired","10.43.136.129"
"AUTH03746","2025-05-16T11:04:23","svc-optimizer","OIDC","memory:rw","failure","10.11.76.33"
"AUTH03747","2025-07-13T08:39:14","svc-optimizer","OIDC","campaigns:write","success","10.220.50.4"
"AUTH03748","2025-07-12T23:28:39","svc-optimizer","mTLS","campaigns:write","failure","10.128.197.79"
"AUTH03749","2025-08-22T18:30:09","svc-mcp","OIDC","campaigns:read","denied","10.90.215.64"
"AUTH03750","2025-05-05T08:55:19","svc-optimizer","APIKey","campaigns:write","denied","10.165.248.28"
"AUTH03751","2025-05-04T04:26:57","svc-optimizer","APIKey","analytics:read","success","10.25.101.210"
"AUTH03752","2025-07-03T12:43:01","svc-mcp","mTLS","analytics:read","expired","10.231.252.135"
"AUTH03753","2025-08-27T01:24:33","svc-mcp","OIDC","memory:rw","failure","10.35.1.168"
"AUTH03754","2025-06-23T14:58:16","analyst-ui","OIDC","leads:read","failure","10.130.3.249"
"AUTH03755","2025-07-06T13:36:58","svc-optimizer","OIDC","analytics:read","success","10.146.58.73"
"AUTH03756","2025-06-20T15:42:01","svc-optimizer","mTLS","campaigns:read","denied","10.30.107.194"
"AUTH03757","2025-08-13T21:49:24","svc-engagement","APIKey","memory:rw","failure","10.80.218.252"
"AUTH03758","2025-06-07T23:35:19","svc-optimizer","APIKey","campaigns:write","expired","10.229.123.109"
"AUTH03759","2025-06-28T05:55:12","svc-mcp","OIDC","leads:write","denied","10.183.214.201"
"AUTH03760","2025-05-06T19:35:42","svc-engagement","APIKey","campaigns:read","expired","10.205.207.156"
"AUTH03761","2025-07-12T09:02:13","svc-mcp","APIKey","campaigns:write","failure","10.220.206.173"
"AUTH03762","2025-05-11T06:54:16","svc-optimizer","APIKey","analytics:read","success","10.243.21.128"
"AUTH03763","2025-06-03T12:18:58","svc-engagement","OIDC","leads:write","success","10.237.245.115"
"AUTH03764","2025-05-31T09:31:02","svc-optimizer","APIKey","campaigns:write","denied","10.103.6.139"
"AUTH03765","2025-07-07T21:55:38","analyst-ui","APIKey","memory:rw","expired","10.216.16.137"
"AUTH03766","2025-08-01T18:24:23","svc-mcp","mTLS","leads:read","success","10.238.36.97"
"AUTH03767","2025-06-26T04:46:17","svc-optimizer","mTLS","leads:write","denied","10.224.100.147"
"AUTH03768","2025-08-13T07:11:00","svc-engagement","mTLS","campaigns:read","failure","10.216.101.123"
"AUTH03769","2025-07-13T01:15:34","svc-engagement","mTLS","campaigns:read","expired","10.180.171.21"
"AUTH03770","2025-08-17T06:09:48","analyst-ui","mTLS","memory:rw","denied","10.39.118.201"
"AUTH03771","2025-07-23T03:20:37","svc-mcp","OIDC","leads:read","expired","10.134.201.249"
"AUTH03772","2025-05-25T21:45:50","analyst-ui","OIDC","leads:read","failure","10.196.216.30"
"AUTH03773","2025-05-10T09:07:29","analyst-ui","mTLS","leads:write","denied","10.167.11.99"
"AUTH03774","2025-08-15T21:31:33","analyst-ui","APIKey","campaigns:write","denied","10.252.247.86"
"AUTH03775","2025-05-04T04:03:18","svc-engagement","OIDC","analytics:read","expired","10.114.43.106"
"AUTH03776","2025-07-17T00:58:44","svc-optimizer","OIDC","analytics:read","success","10.212.60.32"
"AUTH03777","2025-05-05T23:04:13","analyst-ui","mTLS","campaigns:write","success","10.82.132.227"
"AUTH03778","2025-06-26T02:37:24","svc-engagement","OIDC","analytics:read","success","10.243.12.9"
"AUTH03779","2025-05-13T01:40:58","svc-optimizer","mTLS","memory:rw","expired","10.23.229.33"
"AUTH03780","2025-05-16T08:15:26","svc-engagement","OIDC","campaigns:write","failure","10.141.113.31"
"AUTH03781","2025-06-11T10:15:05","svc-mcp","mTLS","campaigns:read","denied","10.171.243.26"
"AUTH03782","2025-08-04T06:59:47","svc-optimizer","OIDC","leads:read","success","10.231.28.163"
"AUTH03783","2025-05-12T07:50:25","analyst-ui","OIDC","leads:write","expired","10.192.155.26"
"AUTH03784","2025-05-22T21:22:37","analyst-ui","OIDC","memory:rw","success","10.236.219.147"
"AUTH03785","2025-07-09T07:56:25","svc-optimizer","OIDC","campaigns:write","success","10.173.8.31"
"AUTH03786","2025-07-02T21:43:24","svc-engagement","mTLS","campaigns:write","expired","10.156.87.83"
"AUTH03787","2025-06-07T21:40:13","svc-optimizer","OIDC","campaigns:write","expired","10.57.151.119"
"AUTH03788","2025-07-11T11:33:10","analyst-ui","mTLS","campaigns:write","expired","10.252.185.84"
"AUTH03789","2025-08-28T11:51:16","svc-engagement","mTLS","leads:read","denied","10.7.118.247"
"AUTH03790","2025-07-04T16:46:26","svc-optimizer","OIDC","analytics:read","denied","10.246.26.205"
"AUTH03791","2025-06-30T11:39:14","svc-mcp","mTLS","analytics:read","failure","10.217.15.32"
"AUTH03792","2025-05-13T01:03:11","svc-engagement","APIKey","campaigns:write","success","10.150.181.226"
"AUTH03793","2025-07-25T04:35:58","analyst-ui","OIDC","analytics:read","failure","10.8.61.54"
"AUTH03794","2025-07-18T02:05:19","analyst-ui","OIDC","campaigns:write","denied","10.49.175.116"
"AUTH03795","2025-08-24T13:39:25","analyst-ui","APIKey","analytics:read","denied","10.83.128.185"
"AUTH03796","2025-05-17T04:39:35","svc-mcp","mTLS","leads:write","denied","10.190.229.128"
"AUTH03797","2025-05-22T09:21:37","svc-optimizer","OIDC","memory:rw","denied","10.88.73.119"
"AUTH03798","2025-06-17T00:52:58","svc-optimizer","APIKey","campaigns:read","denied","10.247.170.198"
"AUTH03799","2025-07-25T00:23:31","svc-engagement","APIKey","leads:write","expired","10.214.70.130"
"AUTH03800","2025-06-21T13:10:01","svc-engagement","OIDC","campaigns:write","expired","10.56.158.238"
"AUTH03801","2025-06-29T06:40:04","svc-optimizer","OIDC","leads:read","failure","10.18.32.77"
"AUTH03802","2025-05-30T07:38:58","svc-optimizer","APIKey","leads:read","denied","10.251.110.102"
"AUTH03803","2025-06-07T05:58:42","svc-mcp","APIKey","analytics:read","denied","10.57.77.177"
"AUTH03804","2025-07-09T14:20:56","svc-optimizer","APIKey","leads:read","success","10.240.229.100"
"AUTH03805","2025-07-23T17:41:10","analyst-ui","APIKey","leads:read","expired","10.85.36.60"
"AUTH03806","2025-06-12T01:36:47","svc-engagement","APIKey","leads:read","denied","10.185.10.114"
"AUTH03807","2025-06-20T20:51:06","analyst-ui","OIDC","leads:write","denied","10.236.174.7"
"AUTH03808","2025-05-24T16:52:12","svc-optimizer","APIKey","leads:read","expired","10.207.130.103"
"AUTH03809","2025-05-24T11:59:20","svc-mcp","mTLS","campaigns:write","failure","10.124.163.4"
"AUTH03810","2025-08-26T21:03:16","svc-optimizer","APIKey","leads:write","success","10.178.173.53"
"AUTH03811","2025-07-17T01:52:14","analyst-ui","APIKey","leads:read","success","10.104.78.33"
"AUTH03812","2025-05-10T05:58:23","svc-optimizer","OIDC","memory:rw","failure","10.134.252.29"
"AUTH03813","2025-07-20T20:17:05","svc-mcp","APIKey","leads:write","failure","10.153.164.91"
"AUTH03814","2025-06-13T20:49:08","svc-optimizer","APIKey","campaigns:read","success","10.4.95.210"
"AUTH03815","2025-05-01T04:42:01","analyst-ui","OIDC","leads:read","success","10.166.199.106"
"AUTH03816","2025-07-22T17:52:00","svc-optimizer","APIKey","leads:read","failure","10.36.172.22"
"AUTH03817","2025-05-25T09:40:08","svc-mcp","mTLS","leads:write","expired","10.151.12.8"
"AUTH03818","2025-05-05T04:14:41","svc-optimizer","APIKey","campaigns:write","expired","10.0.5.104"
"AUTH03819","2025-08-10T16:31:34","svc-engagement","APIKey","campaigns:read","denied","10.133.123.254"
"AUTH03820","2025-05-25T12:18:21","svc-mcp","APIKey","campaigns:read","failure","10.99.5.92"
"AUTH03821","2025-07-29T22:28:19","analyst-ui","OIDC","analytics:read","failure","10.115.225.251"
"AUTH03822","2025-06-11T04:42:18","analyst-ui","APIKey","memory:rw","expired","10.32.207.222"
"AUTH03823","2025-08-17T15:22:02","svc-engagement","OIDC","leads:write","success","10.172.103.87"
"AUTH03824","2025-06-30T08:42:58","svc-mcp","OIDC","campaigns:write","success","10.166.65.204"
"AUTH03825","2025-05-07T05:18:53","svc-engagement","APIKey","analytics:read","success","10.76.6.177"
"AUTH03826","2025-08-17T09:00:48","analyst-ui","APIKey","memory:rw","failure","10.10.207.204"
"AUTH03827","2025-07-09T23:55:05","analyst-ui","OIDC","memory:rw","failure","10.10.239.174"
"AUTH03828","2025-05-14T19:16:06","svc-engagement","mTLS","campaigns:read","success","10.114.155.203"
"AUTH03829","2025-07-24T08:31:21","svc-mcp","OIDC","memory:rw","success","10.29.220.37"
"AUTH03830","2025-07-07T22:50:44","analyst-ui","mTLS","leads:write","success","10.235.110.227"
"AUTH03831","2025-07-16T02:53:04","svc-optimizer","mTLS","analytics:read","denied","10.15.254.8"
"AUTH03832","2025-05-03T02:17:51","svc-engagement","mTLS","campaigns:read","denied","10.169.177.116"
"AUTH03833","2025-06-05T00:15:19","svc-optimizer","APIKey","campaigns:read","success","10.61.228.166"
"AUTH03834","2025-06-09T03:57:36","svc-engagement","APIKey","memory:rw","expired","10.20.232.250"
"AUTH03835","2025-06-20T06:17:14","svc-mcp","APIKey","memory:rw","expired","10.142.55.71"
"AUTH03836","2025-05-29T03:09:35","svc-optimizer","mTLS","leads:read","failure","10.77.149.217"
"AUTH03837","2025-05-23T02:24:07","analyst-ui","OIDC","leads:write","success","10.39.37.125"
"AUTH03838","2025-05-29T21:33:38","svc-optimizer","APIKey","campaigns:read","failure","10.170.244.242"
"AUTH03839","2025-06-03T02:44:11","analyst-ui","mTLS","leads:write","denied","10.151.104.74"
"AUTH03840","2025-06-25T09:39:47","svc-engagement","OIDC","leads:read","success","10.141.202.191"
"AUTH03841","2025-05-12T15:37:37","svc-optimizer","OIDC","leads:read","denied","10.171.181.90"
"AUTH03842","2025-07-14T04:48:23","svc-engagement","OIDC","leads:read","denied","10.33.126.113"
"AUTH03843","2025-05-05T01:34:50","analyst-ui","OIDC","memory:rw","success","10.113.105.112"
"AUTH03844","2025-07-05T21:47:20","svc-mcp","mTLS","analytics:read","success","10.80.209.149"
"AUTH03845","2025-05-08T09:20:33","svc-engagement","OIDC","campaigns:read","failure","10.60.239.33"
"AUTH03846","2025-08-04T23:03:38","svc-engagement","APIKey","analytics:read","expired","10.223.171.18"
"AUTH03847","2025-06-30T05:49:44","svc-optimizer","OIDC","analytics:read","denied","10.163.71.105"
"AUTH03848","2025-06-26T18:47:48","svc-mcp","OIDC","leads:read","denied","10.193.211.148"
"AUTH03849","2025-08-23T02:32:02","svc-optimizer","APIKey","leads:write","expired","10.61.103.40"
"AUTH03850","2025-05-30T21:37:31","svc-optimizer","OIDC","campaigns:read","denied","10.25.9.124"
"AUTH03851","2025-05-16T06:37:31","analyst-ui","OIDC","leads:read","failure","10.234.58.221"
"AUTH03852","2025-05-25T12:25:07","svc-engagement","APIKey","leads:write","success","10.126.173.142"
"AUTH03853","2025-06-28T01:59:25","svc-mcp","APIKey","leads:write","failure","10.244.143.61"
"AUTH03854","2025-08-08T13:07:22","analyst-ui","APIKey","leads:write","denied","10.92.88.56"
"AUTH03855","2025-08-26T08:31:29","analyst-ui","APIKey","leads:write","success","10.211.145.64"
"AUTH03856","2025-07-24T00:45:45","svc-mcp","OIDC","leads:write","success","10.29.127.122"
"AUTH03857","2025-08-23T12:27:23","svc-engagement","OIDC","leads:read","expired","10.2.177.12"
"AUTH03858","2025-07-19T02:23:45","svc-optimizer","OIDC","leads:read","expired","10.2.182.108"
