"rpc_id","timestamp","transport","method","params_bytes","duration_ms","status_code","source_agent_type","target_resource"
"RPC010060","2025-05-02T00:53:26","WebSocket","searchGraph","2492","1070","401","Optimizer","cache://memory"
"RPC010061","2025-08-28T21:33:56","WebSocket","consolidateMemory","4529","903","200","Engagement","db://interactions"
"RPC010062","2025-08-26T16:33:54","WebSocket","getLead","4696","911","500","Optimizer","cache://memory"
"RPC010063","2025-07-29T08:36:54","WebSocket","storeMemory","624","1299","200","LeadTriage","db://interactions"
"RPC010064","2025-05-14T20:00:02","HTTP","updateLead","596","312","401","Engagement","analytics://events"
"RPC010065","2025-05-18T16:24:50","HTTP","consolidateMemory","1679","1240","500","LeadTriage","analytics://events"
"RPC010066","2025-08-28T06:31:53","HTTP","fetchMemory","2426","921","401","LeadTriage","kg://graph"
"RPC010067","2025-07-07T16:38:10","WebSocket","searchGraph","3954","42","500","Engagement","db://interactions"
"RPC010068","2025-07-24T04:09:35","HTTP","consolidateMemory","4122","729","200","LeadTriage","db://interactions"
"RPC010069","2025-05-24T00:44:34","WebSocket","consolidateMemory","606","945","200","Engagement","db://interactions"
"RPC010070","2025-07-02T08:39:04","HTTP","trackEvent","2134","960","200","Optimizer","kg://graph"
"RPC010071","2025-06-05T07:34:27","HTTP","storeMemory","3609","109","401","Engagement","cache://memory"
"RPC010072","2025-05-21T23:33:59","WebSocket","updateLead","3166","692","200","LeadTriage","kg://graph"
"RPC010073","2025-07-23T21:54:25","HTTP","fetchMemory","2912","933","200","LeadTriage","kg://graph"
"RPC010074","2025-05-02T02:01:33","HTTP","consolidateMemory","2344","403","200","LeadTriage","cache://memory"
"RPC010075","2025-05-08T21:23:37","WebSocket","trackEvent","1632","1373","500","Engagement","db://leads"
"RPC010076","2025-07-07T14:42:55","WebSocket","optimizeCampaign","3935","111","401","Engagement","kg://graph"
"RPC010077","2025-06-30T09:26:07","HTTP","trackEvent","1850","752","500","Engagement","cache://memory"
"RPC010078","2025-06-20T00:08:37","WebSocket","fetchMemory","1857","178","200","Optimizer","db://leads"
"RPC010079","2025-07-23T09:35:20","HTTP","updateLead","3894","1010","401","LeadTriage","db://interactions"
"RPC010080","2025-08-28T10:57:13","WebSocket","updateLead","4344","912","200","LeadTriage","db://interactions"
"RPC010081","2025-05-30T04:06:43","WebSocket","trackEvent","3001","1268","200","Engagement","kg://graph"
"RPC010082","2025-06-08T14:40:44","HTTP","getLead","4594","1153","200","Optimizer","analytics://events"
"RPC010083","2025-07-03T22:31:44","WebSocket","fetchMemory","4314","1104","400","LeadTriage","db://interactions"
"RPC010084","2025-07-17T18:46:39","WebSocket","searchGraph","4245","797","401","Optimizer","db://leads"
"RPC010085","2025-06-19T22:48:17","HTTP","fetchMemory","284","890","500","Engagement","db://leads"
"RPC010086","2025-06-03T15:00:58","HTTP","searchGraph","4874","1470","401","Optimizer","db://interactions"
"RPC010087","2025-06-20T21:11:49","WebSocket","recommendAction","3854","162","403","LeadTriage","kg://graph"
"RPC010088","2025-05-15T15:24:08","WebSocket","optimizeCampaign","4879","1032","200","Optimizer","kg://graph"
"RPC010089","2025-07-17T03:17:02","HTTP","searchGraph","833","794","200","LeadTriage","kg://graph"
"RPC010090","2025-05-23T17:06:08","WebSocket","searchGraph","1215","895","200","LeadTriage","cache://memory"
"RPC010091","2025-06-08T01:07:53","HTTP","searchGraph","4015","601","200","Optimizer","db://leads"
"RPC010092","2025-08-08T06:17:16","WebSocket","optimizeCampaign","430","446","403","Engagement","analytics://events"
"RPC010093","2025-07-30T04:54:12","HTTP","recommendAction","874","430","500","Engagement","analytics://events"
"RPC010094","2025-07-18T09:51:16","HTTP","getLead","4454","272","200","LeadTriage","cache://memory"
"RPC010095","2025-08-08T22:34:27","HTTP","consolidateMemory","2450","11","400","Engagement","db://leads"
"RPC010096","2025-07-01T22:55:34","HTTP","consolidateMemory","2963","421","401","Engagement","kg://graph"
"RPC010097","2025-07-29T13:16:11","WebSocket","storeMemory","4578","393","403","Optimizer","db://interactions"
"RPC010098","2025-08-24T22:41:24","WebSocket","storeMemory","564","1337","200","Engagement","db://interactions"
"RPC010099","2025-06-29T09:18:19","WebSocket","fetchMemory","3980","83","200","Optimizer","cache://memory"
"RPC010100","2025-06-16T20:28:48","WebSocket","fetchMemory","2642","1491","200","Engagement","db://leads"
"RPC010101","2025-06-22T15:24:34","HTTP","trackEvent","1251","1404","400","LeadTriage","kg://graph"
"RPC010102","2025-05-16T23:33:42","WebSocket","storeMemory","4572","48","403","Optimizer","analytics://events"
"RPC010103","2025-08-01T18:19:12","WebSocket","fetchMemory","2913","705","400","LeadTriage","cache://memory"
"RPC010104","2025-05-24T20:48:05","HTTP","searchGraph","1645","387","200","Optimizer","db://interactions"
"RPC010105","2025-06-07T15:50:10","WebSocket","fetchMemory","2654","1104","200","Engagement","db://leads"
"RPC010106","2025-05-27T14:02:40","HTTP","fetchMemory","4456","661","200","Engagement","db://leads"
"RPC010107","2025-06-12T19:02:00","HTTP","getLead","4746","350","200","Optimizer","db://interactions"
"RPC010108","2025-06-28T14:56:30","HTTP","consolidateMemory","4490","931","500","Engagement","db://leads"
"RPC010109","2025-06-20T22:50:40","WebSocket","searchGraph","3378","497","200","LeadTriage","kg://graph"
"RPC010110","2025-07-02T23:37:55","WebSocket","fetchMemory","4163","1023","500","LeadTriage","db://leads"
"RPC010111","2025-08-18T23:06:01","WebSocket","optimizeCampaign","2431","804","200","Engagement","kg://graph"
"RPC010112","2025-08-21T23:26:07","HTTP","getLead","1426","814","200","LeadTriage","analytics://events"
"RPC010113","2025-07-28T18:35:04","HTTP","updateLead","4167","722","200","Engagement","db://leads"
"RPC010114","2025-05-19T04:33:08","WebSocket","trackEvent","2718","1162","500","LeadTriage","db://interactions"
"RPC010115","2025-07-18T07:25:39","WebSocket","optimizeCampaign","3675","670","200","Engagement","kg://graph"
"RPC010116","2025-08-24T13:29:48","HTTP","fetchMemory","4943","962","200","Engagement","db://interactions"
"RPC010117","2025-05-12T15:05:46","WebSocket","optimizeCampaign","2168","553","400","Optimizer","db://leads"
"RPC010118","2025-07-27T13:39:49","HTTP","getLead","1900","376","403","Engagement","kg://graph"
"RPC010119","2025-06-08T23:32:17","WebSocket","optimizeCampaign","4905","37","500","Optimizer","db://interactions"
"RPC010120","2025-07-01T21:15:13","HTTP","storeMemory","946","1122","200","Engagement","kg://graph"
"RPC010121","2025-07-12T22:33:36","WebSocket","optimizeCampaign","1319","1094","200","LeadTriage","analytics://events"
"RPC010122","2025-05-22T09:47:10","WebSocket","fetchMemory","3906","242","500","Engagement","analytics://events"
"RPC010123","2025-05-09T02:08:35","HTTP","consolidateMemory","2328","1189","200","Engagement","kg://graph"
"RPC010124","2025-07-22T04:34:08","WebSocket","consolidateMemory","4611","1117","400","Optimizer","analytics://events"
"RPC010125","2025-07-09T13:55:43","WebSocket","recommendAction","1639","109","200","Engagement","db://leads"
"RPC010126","2025-08-13T14:36:17","WebSocket","recommendAction","2794","314","200","Engagement","kg://graph"
"RPC010127","2025-07-05T07:59:19","WebSocket","storeMemory","1475","302","200","LeadTriage","cache://memory"
"RPC010128","2025-07-08T10:04:22","WebSocket","optimizeCampaign","1482","1209","400","Optimizer","analytics://events"
"RPC010129","2025-06-14T11:23:46","WebSocket","updateLead","2983","1255","401","Optimizer","db://leads"
"RPC010130","2025-08-10T19:49:32","HTTP","fetchMemory","4535","869","500","LeadTriage","cache://memory"
"RPC010131","2025-07-05T18:41:15","HTTP","getLead","2465","204","200","Engagement","cache://memory"
"RPC010132","2025-07-01T06:08:05","WebSocket","trackEvent","3850","604","200","Optimizer","kg://graph"
"RPC010133","2025-08-15T05:18:00","WebSocket","getLead","1388","764","500","LeadTriage","analytics://events"
"RPC010134","2025-05-16T08:03:12","HTTP","fetchMemory","1934","908","500","Engagement","db://leads"
"RPC010135","2025-06-21T07:19:43","WebSocket","consolidateMemory","1984","755","200","LeadTriage","db://interactions"
"RPC010136","2025-07-09T20:39:16","WebSocket","recommendAction","2867","905","200","Optimizer","analytics://events"
"RPC010137","2025-06-21T06:13:10","HTTP","optimizeCampaign","758","1089","200","Engagement","db://interactions"
"RPC010138","2025-05-16T00:28:13","HTTP","storeMemory","2539","337","403","Engagement","db://interactions"
"RPC010139","2025-05-28T22:09:25","HTTP","getLead","1294","724","500","Optimizer","db://interactions"
"RPC010140","2025-06-18T23:31:27","HTTP","searchGraph","4724","204","401","Optimizer","cache://memory"
"RPC010141","2025-08-09T17:46:21","WebSocket","getLead","418","1350","500","Optimizer","db://leads"
"RPC010142","2025-05-18T05:10:21","HTTP","getLead","2607","1332","403","Engagement","db://interactions"
"RPC010143","2025-07-03T01:06:38","WebSocket","recommendAction","2805","434","401","Optimizer","db://interactions"
"RPC010144","2025-05-27T04:15:34","HTTP","getLead","2156","723","200","LeadTriage","analytics://events"
"RPC010145","2025-06-18T12:22:32","HTTP","getLead","1109","328","403","Engagement","analytics://events"
"RPC010146","2025-07-10T16:12:53","HTTP","storeMemory","3293","1111","200","Optimizer","kg://graph"
"RPC010147","2025-06-25T00:48:31","HTTP","consolidateMemory","3842","302","200","Optimizer","analytics://events"
"RPC010148","2025-06-18T00:14:57","WebSocket","searchGraph","4025","135","401","Optimizer","db://leads"
"RPC010149","2025-06-21T22:27:07","HTTP","consolidateMemory","4020","259","500","Optimizer","db://leads"
"RPC010150","2025-05-26T19:38:52","WebSocket","optimizeCampaign","3142","820","200","Optimizer","kg://graph"
"RPC010151","2025-08-12T10:22:41","HTTP","storeMemory","2446","823","200","Optimizer","db://interactions"
"RPC010152","2025-08-25T00:48:53","HTTP","optimizeCampaign","3563","1340","403","LeadTriage","cache://memory"
"RPC010153","2025-07-13T05:49:57","WebSocket","searchGraph","4468","103","401","LeadTriage","db://leads"
"RPC010154","2025-06-06T07:34:07","HTTP","searchGraph","541","867","403","Optimizer","kg://graph"
"RPC010155","2025-08-23T02:45:42","HTTP","recommendAction","4889","22","401","Engagement","db://leads"
"RPC010156","2025-06-28T23:09:56","WebSocket","optimizeCampaign","3559","1250","403","Optimizer","kg://graph"
"RPC010157","2025-05-07T13:18:18","HTTP","fetchMemory","2124","314","200","Optimizer","cache://memory"
"RPC010158","2025-05-14T18:22:26","WebSocket","recommendAction","3543","496","500","LeadTriage","kg://graph"
"RPC010159","2025-08-05T04:00:03","WebSocket","getLead","3254","919","400","Optimizer","kg://graph"
"RPC010160","2025-06-03T15:07:45","WebSocket","getLead","3120","759","200","Optimizer","analytics://events"
"RPC010161","2025-08-21T00:06:56","WebSocket","storeMemory","2237","1176","200","Engagement","cache://memory"
"RPC010162","2025-08-05T03:16:49","HTTP","updateLead","3513","1164","400","LeadTriage","cache://memory"
"RPC010163","2025-08-05T02:42:02","HTTP","storeMemory","1345","277","401","LeadTriage","analytics://events"
"RPC010164","2025-05-30T12:37:22","HTTP","storeMemory","215","196","200","Engagement","analytics://events"
"RPC010165","2025-08-28T03:02:02","WebSocket","fetchMemory","4728","856","200","Optimizer","kg://graph"
"RPC010166","2025-08-15T23:15:36","WebSocket","searchGraph","2418","283","200","Optimizer","analytics://events"
"RPC010167","2025-05-11T12:12:45","WebSocket","recommendAction","1071","1314","500","Optimizer","db://interactions"
"RPC010168","2025-06-09T14:02:14","HTTP","recommendAction","4385","537","200","Optimizer","analytics://events"
"RPC010169","2025-08-04T01:08:21","WebSocket","storeMemory","4935","658","400","LeadTriage","kg://graph"
"RPC010170","2025-05-20T11:30:02","WebSocket","trackEvent","3674","189","200","LeadTriage","db://interactions"
"RPC010171","2025-06-12T00:01:55","WebSocket","getLead","1371","1418","200","Optimizer","db://interactions"
"RPC010172","2025-08-16T11:53:56","HTTP","fetchMemory","1552","1242","200","Optimizer","cache://memory"
"RPC010173","2025-05-23T14:28:10","WebSocket","recommendAction","2168","871","500","LeadTriage","analytics://events"
"RPC010174","2025-05-10T06:42:51","HTTP","recommendAction","2118","865","403","Engagement","kg://graph"
"RPC010175","2025-06-04T00:30:29","HTTP","recommendAction","2202","1474","200","LeadTriage","kg://graph"
"RPC010176","2025-06-30T14:15:32","HTTP","fetchMemory","4257","1005","200","Engagement","kg://graph"
"RPC010177","2025-06-22T13:14:00","HTTP","searchGraph","1599","192","400","LeadTriage","db://interactions"
"RPC010178","2025-06-21T22:50:31","WebSocket","recommendAction","4385","1268","200","Optimizer","cache://memory"
"RPC010179","2025-07-14T07:51:27","WebSocket","recommendAction","2473","330","401","Optimizer","kg://graph"
"RPC010180","2025-08-20T10:24:03","WebSocket","optimizeCampaign","3110","777","200","Engagement","db://leads"
"RPC010181","2025-05-06T17:03:16","HTTP","recommendAction","4486","854","400","LeadTriage","db://leads"
"RPC010182","2025-08-17T17:16:18","WebSocket","storeMemory","3177","542","403","Engagement","kg://graph"
"RPC010183","2025-07-01T00:36:26","WebSocket","consolidateMemory","1671","1204","403","Engagement","db://interactions"
"RPC010184","2025-05-23T16:26:01","HTTP","getLead","3533","600","200","LeadTriage","kg://graph"
"RPC010185","2025-07-30T06:08:55","HTTP","searchGraph","2713","658","200","Optimizer","db://leads"
"RPC010186","2025-07-05T01:48:36","WebSocket","searchGraph","1205","800","403","LeadTriage","kg://graph"
"RPC010187","2025-08-23T01:47:10","HTTP","trackEvent","3261","817","200","LeadTriage","analytics://events"
"RPC010188","2025-07-05T07:09:49","WebSocket","optimizeCampaign","3361","594","200","LeadTriage","db://leads"
"RPC010189","2025-06-12T10:20:16","WebSocket","fetchMemory","3919","1358","400","Optimizer","db://interactions"
"RPC010190","2025-08-21T16:18:54","WebSocket","searchGraph","4261","418","200","Engagement","analytics://events"
"RPC010191","2025-07-05T03:39:49","WebSocket","recommendAction","1818","876","403","Engagement","analytics://events"
"RPC010192","2025-05-15T13:50:30","WebSocket","trackEvent","893","669","200","LeadTriage","analytics://events"
"RPC010193","2025-05-09T05:54:32","HTTP","recommendAction","3360","159","400","LeadTriage","cache://memory"
"RPC010194","2025-05-27T03:49:53","WebSocket","getLead","4483","1459","200","Optimizer","kg://graph"
"RPC010195","2025-05-11T04:41:54","HTTP","optimizeCampaign","1945","471","200","Engagement","db://leads"
"RPC010196","2025-08-03T10:41:11","HTTP","optimizeCampaign","3698","1170","200","Engagement","db://interactions"
"RPC010197","2025-06-03T22:35:00","WebSocket","trackEvent","4742","465","401","Engagement","db://leads"
"RPC010198","2025-06-27T21:45:41","WebSocket","recommendAction","1309","869","200","Engagement","analytics://events"
"RPC010199","2025-08-08T08:11:40","HTTP","searchGraph","3108","94","200","Optimizer","kg://graph"
"RPC010200","2025-06-19T00:10:55","WebSocket","trackEvent","2103","1445","403","Optimizer","db://leads"
"RPC010201","2025-06-12T17:17:38","HTTP","recommendAction","737","724","401","Optimizer","db://leads"
"RPC010202","2025-08-15T15:11:01","HTTP","trackEvent","4453","1252","200","LeadTriage","kg://graph"
"RPC010203","2025-08-02T13:19:08","HTTP","searchGraph","4072","914","200","Optimizer","db://interactions"
"RPC010204","2025-08-05T20:38:25","HTTP","recommendAction","223","782","200","Engagement","cache://memory"
"RPC010205","2025-07-20T01:35:08","WebSocket","storeMemory","3301","651","403","LeadTriage","db://leads"
"RPC010206","2025-07-31T17:06:41","WebSocket","getLead","1389","244","500","Optimizer","db://leads"
"RPC010207","2025-08-26T11:00:53","HTTP","storeMemory","995","1472","200","Optimizer","db://leads"
"RPC010208","2025-05-24T06:12:35","HTTP","trackEvent","2159","255","400","LeadTriage","db://interactions"
"RPC010209","2025-08-23T06:26:41","HTTP","recommendAction","1980","410","200","LeadTriage","db://leads"
"RPC010210","2025-06-17T17:05:51","WebSocket","trackEvent","4712","379","401","Optimizer","db://interactions"
"RPC010211","2025-06-15T19:01:21","HTTP","trackEvent","4670","983","200","Optimizer","analytics://events"
"RPC010212","2025-05-15T20:22:58","WebSocket","getLead","363","653","400","Engagement","db://interactions"
