"conversation_id","lead_id","last_utterance_summary","active_intent","slots_json","expires_at"
"C0002644","L0002645","requested demo","request_callback","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T03:56:45"
"C0002925","L0002926","timeline Q3","unsubscribe","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T19:00:00"
"C0004454","L0004455","asked about pricing","unsubscribe","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T15:19:27"
"C0002905","L0002906","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-07-12T01:43:53"
"C0000035","L0000035","interested in case studies","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T01:00:00"
"C0004063","L0004064","unsubscribed","request_callback","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T03:46:32"
"C0004920","L0004921","needs security details","request_callback","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T16:59:44"
"C0001748","L0001748","unsubscribed","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T14:35:07"
"C0000701","L0000701","unsubscribed","request_callback","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T18:48:18"
"C0003005","L0003006","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T02:37:33"
"C0003319","L0003320","unsubscribed","unsubscribe","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T14:38:55"
"C0000825","L0000825","unsubscribed","request_callback","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T10:56:22"
"C0001322","L0001322","unsubscribed","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-24T01:04:30"
"C0003109","L0003110","unsubscribed","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T00:52:26"
"C0003527","L0003528","timeline Q3","request_callback","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T08:25:28"
"C0000929","L0000929","requested demo","unsubscribe","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T07:09:55"
"C0001527","L0001527","timeline Q3","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T02:59:19"
"C0001329","L0001329","asked about pricing","download_asset","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T03:44:03"
"C0001210","L0001210","interested in case studies","book_demo","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T04:05:21"
"C0001869","L0001869","needs security details","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T23:39:00"
"C0003346","L0003347","timeline Q3","book_demo","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T14:38:53"
"C0001808","L0001808","unsubscribed","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T06:27:18"
"C0000884","L0000884","requested demo","download_asset","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T19:29:57"
"C0002303","L0002304","needs security details","negotiate","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T10:35:10"
"C0004152","L0004153","asked about pricing","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-20T03:23:57"
"C0004451","L0004452","interested in case studies","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T03:32:10"
"C0001274","L0001274","asked about pricing","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T04:59:39"
"C0001361","L0001361","timeline Q3","book_demo","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T07:54:10"
"C0004623","L0004624","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T12:56:40"
"C0001639","L0001639","unsubscribed","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T05:54:41"
"C0004242","L0004243","requested demo","request_callback","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T21:56:14"
"C0003434","L0003435","interested in case studies","unsubscribe","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-07-13T10:41:49"
"C0004361","L0004362","unsubscribed","request_callback","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T20:59:51"
"C0000062","L0000062","interested in case studies","book_demo","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T06:40:31"
"C0003102","L0003103","timeline Q3","request_callback","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T09:49:34"
"C0002043","L0002043","requested demo","download_asset","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T12:19:31"
"C0004625","L0004626","unsubscribed","unsubscribe","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T05:57:01"
"C0002996","L0002997","asked about pricing","book_demo","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T21:55:45"
"C0002825","L0002826","requested demo","book_demo","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-25T10:31:58"
"C0001473","L0001473","timeline Q3","unsubscribe","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T13:59:24"
"C0004210","L0004211","requested demo","book_demo","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T06:38:32"
"C0000910","L0000910","requested demo","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T20:43:57"
"C0003781","L0003782","asked about pricing","download_asset","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T15:53:55"
"C0004135","L0004136","unsubscribed","download_asset","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-27T17:38:41"
"C0003820","L0003821","requested demo","unsubscribe","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T23:18:21"
"C0000704","L0000704","requested demo","negotiate","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T16:59:14"
"C0003006","L0003007","unsubscribed","request_callback","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-27T20:43:27"
"C0001514","L0001514","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T07:02:17"
"C0001838","L0001838","asked about pricing","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T20:09:20"
"C0002172","L0002173","unsubscribed","unsubscribe","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T01:31:59"
"C0003270","L0003271","timeline Q3","book_demo","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T03:49:08"
"C0002515","L0002516","interested in case studies","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T10:52:12"
"C0001048","L0001048","requested demo","unsubscribe","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T13:47:36"
"C0001229","L0001229","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T18:41:50"
"C0004697","L0004698","asked about pricing","unsubscribe","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T06:00:00"
"C0000444","L0000444","asked about pricing","download_asset","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-24T06:31:51"
"C0002226","L0002227","requested demo","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T23:48:55"
"C0003859","L0003860","interested in case studies","unsubscribe","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T08:59:59"
"C0001100","L0001100","asked about pricing","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T07:00:00"
"C0000820","L0000820","interested in case studies","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T20:57:29"
"C0001020","L0001020","requested demo","download_asset","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T10:59:57"
"C0003017","L0003018","needs security details","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T19:59:59"
"C0001619","L0001619","interested in case studies","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T05:36:36"
"C0002342","L0002343","asked about pricing","negotiate","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T06:30:30"
"C0001119","L0001119","interested in case studies","request_callback","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T13:51:38"
"C0002581","L0002582","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T06:47:45"
"C0002238","L0002239","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T03:58:48"
"C0001062","L0001062","timeline Q3","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T04:28:36"
"C0000958","L0000958","timeline Q3","unsubscribe","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T22:35:37"
"C0001178","L0001178","requested demo","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T14:22:08"
"C0002115","L0002115","timeline Q3","download_asset","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T14:09:19"
"C0002998","L0002999","asked about pricing","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T06:59:54"
"C0004888","L0004889","requested demo","negotiate","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T20:07:31"
"C0003196","L0003197","needs security details","book_demo","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T17:22:00"
"C0001380","L0001380","timeline Q3","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T12:58:11"
"C0003402","L0003403","asked about pricing","unsubscribe","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T04:59:00"
"C0002406","L0002407","interested in case studies","book_demo","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T21:29:31"
"C0001251","L0001251","requested demo","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T06:14:55"
"C0000481","L0000481","requested demo","download_asset","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T12:59:11"
"C0000209","L0000209","asked about pricing","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T03:21:36"
"C0004149","L0004150","timeline Q3","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T07:59:55"
"C0004209","L0004210","requested demo","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T02:54:08"
"C0002629","L0002630","timeline Q3","request_callback","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T16:07:39"
"C0002319","L0002320","asked about pricing","book_demo","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T21:44:23"
"C0000095","L0000095","timeline Q3","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T06:34:34"
"C0002392","L0002393","interested in case studies","request_callback","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T12:15:47"
"C0000372","L0000372","requested demo","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T11:52:33"
"C0002788","L0002789","timeline Q3","unsubscribe","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T19:49:00"
"C0000965","L0000965","requested demo","request_callback","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T12:21:41"
"C0001034","L0001034","unsubscribed","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T21:56:52"
"C0002607","L0002608","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T16:33:06"
"C0004020","L0004021","needs security details","download_asset","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T13:59:57"
"C0003423","L0003424","asked about pricing","download_asset","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T20:20:18"
"C0000494","L0000494","asked about pricing","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T05:53:44"
"C0002549","L0002550","asked about pricing","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T21:59:53"
"C0003494","L0003495","needs security details","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T19:22:37"
"C0001914","L0001914","interested in case studies","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T23:51:19"
"C0001680","L0001680","needs security details","download_asset","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T09:09:31"
"C0004172","L0004173","needs security details","request_callback","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T13:59:08"
"C0000515","L0000515","interested in case studies","unsubscribe","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T08:44:49"
"C0001205","L0001205","requested demo","unsubscribe","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T05:59:30"
